"taxonUUID","taxonRank","parentUUID","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","is_hybrid","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","corrected_iucn","corrected_redlistTW","corrected_protected","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"af1f784a-8810-41c8-804c-ab1995500f10","species","","t0070378","Aedes (Stegomyia) malikuli","Animalia","Insecta","native","","","","","",NA,"species","Stegomyia malikuli","FALSE","FALSE","native","","","","Stegomyia","malikuli",NA,"","","",FALSE,TRUE,TRUE,TRUE
"821d19cc-41c9-43f1-82f5-e459b359dbeb","species","","t0081937","Ochlerotatus (Finlaya) sinensis","Animalia","Insecta","native","","","","","",NA,"species","Downsiomyia sinensis","FALSE","FALSE","native","","","","Downsiomyia","sinensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4150a3f5-6e09-4b45-a46a-1704a84ba381","species","","t0079812","Culicoides (Beltranmyia) arakawai","Animalia","Insecta","native","","","","","",NA,"species","Culicoides arakawae","FALSE","FALSE","native","","","","Culicoides","arakawae",NA,"","","",FALSE,TRUE,TRUE,TRUE
"ec80a4fa-60c2-437f-bc82-59440f634173","species","c1ee3f9a-af68-4dc9-86ec-1d00dc632bbc","t0063975","Forcipomyia propoia","Animalia","Insecta","native","","","","","",NA,"species","Forcipomyia propria","FALSE","FALSE","native","","","","Forcipomyia","propria",NA,"","","",FALSE,TRUE,TRUE,TRUE
"e9d7a4a9-28d8-4462-8912-2786ea3215c8","species","2e10b280-5617-40ff-b62e-049b8fc21946","t0071199","Amobina distorta","Animalia","Insecta","native","","","","","",NA,"species","Amobia oculata","FALSE","FALSE","native","","","","Amobia","oculata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"d3d012a0-e28e-4e8f-bd20-575de93b437f","species","b8c1a631-95ef-449d-909b-c6feec7c8468","t0065170","Harpagophalla phoenicopterus","Animalia","Insecta","native","","","","","",NA,"species","Seniorwhitea phoenicopterus","FALSE","FALSE","native","","","","Seniorwhitea","phoenicopterus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"9d3cd7a3-9eeb-4365-8031-665c8ad11b7f","species","65123a0f-9df8-4566-bcdc-c5c6840bcd03","t0069183","Metopia instruens","Animalia","Insecta","native","","","","","",NA,"species","Metopia argentata","FALSE","FALSE","native","","","","Metopia","argentata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"0f3128c7-bd31-4a1e-bdc0-1052501d8dfe","species","a952e767-8f63-45fa-a5ec-61207a119c6b","t0037273","Pterella fasciata","Animalia","Insecta","native","","","","","",NA,"species","Protomiltogramma fasciata","FALSE","FALSE","native","","","","Protomiltogramma","fasciata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"0bf4773f-e79d-448b-9f19-39bb5d822d1c","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032587","Sarcophaga albiceps","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga albiceps","FALSE","FALSE","native","","","","Parasarcophaga","albiceps",NA,"","","",FALSE,TRUE,TRUE,TRUE
"38ca38ee-5a4f-4f55-b8ae-57ea59dce4be","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038168","Sarcophaga anchoriformes","Animalia","Insecta","native","","","","","",NA,"species","Robineauella anchoriformis","FALSE","FALSE","native","","","","Robineauella","anchoriformis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"9ebf7a69-c897-44b6-888f-374567ec67a8","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038169","Sarcophaga antilope","Animalia","Insecta","native","","","","","",NA,"species","Sarcorohdendorfia antilope","FALSE","FALSE","native","","","","Sarcorohdendorfia","antilope",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3bd77c17-0f6c-496b-85d0-09558c229909","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038170","Sarcophaga basiseta","Animalia","Insecta","native","","","","","",NA,"species","Hoa basiseta","FALSE","FALSE","native","","","","Hoa","basiseta",NA,"","","",FALSE,TRUE,TRUE,TRUE
"d581d404-8104-4ad2-b77f-c15a003adc49","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038171","Sarcophaga beesoni","Animalia","Insecta","native","","","","","",NA,"species","Lioproctia beesoni","FALSE","FALSE","native","","","","Lioproctia","beesoni",NA,"","","",FALSE,TRUE,TRUE,TRUE
"afc0b6e2-ec38-4598-b347-30f696c8d5b5","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038172","Sarcophaga breicornis","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga kohla","FALSE","FALSE","native","","","","Liosarcophaga","kohla",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f9d12da3-874f-4926-bf71-25f7c7494673","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038173","Sarcophaga calicifera","Animalia","Insecta","native","","","","","",NA,"species","Asceloctella calicifera","FALSE","FALSE","native","","","","Asceloctella","calicifera",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1410098f-4af4-4cba-9fae-a45f0abe479d","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038174","Sarcophaga caudagalli","Animalia","Insecta","native","","","","","",NA,"species","Pseudothyrsocnema caudagalli","FALSE","FALSE","native","","","","Pseudothyrsocnema","caudagalli",NA,"","","",FALSE,TRUE,TRUE,TRUE
"cc113da1-63fb-459c-a17f-8baad50dd603","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038176","Sarcophaga concreata","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga concreata","FALSE","FALSE","native","","","","Parasarcophaga","concreata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"b01f0eb6-b917-40d4-993e-898e072d84b1","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032588","Sarcophaga crinita","Animalia","Insecta","native","","","","","",NA,"species","Sarcosolomonia crinita","FALSE","FALSE","native","","","","Sarcosolomonia","crinita",NA,"","","",FALSE,TRUE,TRUE,TRUE
"52fab617-1cac-4ca4-af6d-0d496e2efafb","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032589","Sarcophaga dux","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga dux","FALSE","FALSE","native","","","","Liosarcophaga","dux",NA,"","","",FALSE,TRUE,TRUE,TRUE
"2ef88e11-0c91-41a4-a56d-9cf82ab5df60","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038177","Sarcophaga fenchihuensis","Animalia","Insecta","native","","","","","",NA,"species","Sugiyamamyia fenchihuensis","FALSE","FALSE","native","","","","Sugiyamamyia","fenchihuensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"abd46257-4ac7-469b-b1f5-f808b886b9bf","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038178","Sarcophaga formosensis","Animalia","Insecta","native","","","","","",NA,"species","Boettcherisca formosensis","FALSE","FALSE","native","","","","Boettcherisca","formosensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"8d139a43-4d0f-4a46-859c-b082ceac7faa","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038179","Sarcophaga gracilior","Animalia","Insecta","native","","","","","",NA,"species","Sarcorohdendorfia gracilior","FALSE","FALSE","native","","","","Sarcorohdendorfia","gracilior",NA,"","","",FALSE,TRUE,TRUE,TRUE
"cb595dfe-98ad-45a0-be1e-5b011a4f8589","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038180","Sarcophaga gravelyi","Animalia","Insecta","native","","","","","",NA,"species","Phallosphaera gravelyi","FALSE","FALSE","native","","","","Phallosphaera","gravelyi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f77e3ff4-174e-4389-b227-64b1a3ca22c4","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038181","Sarcophaga hainanensis","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga hainanensis","FALSE","FALSE","native","","","","Parasarcophaga","hainanensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"78d9562b-bc01-47bf-8fe6-2d3890150b54","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038182","Sarcophaga hervebazini","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga hervebazini","FALSE","FALSE","native","","","","Parasarcophaga","hervebazini",NA,"","","",FALSE,TRUE,TRUE,TRUE
"ab79e586-2b3f-4943-8d2e-d6450bcbe587","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038183","Sarcophaga idmais","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga idmais","FALSE","FALSE","native","","","","Liosarcophaga","idmais",NA,"","","",FALSE,TRUE,TRUE,TRUE
"7908aa41-113f-4726-8c26-bf754436d442","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038185","Sarcophaga iwuensis","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga iwuensis","FALSE","FALSE","native","","","","Liosarcophaga","iwuensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"db6edce1-b115-41f4-8926-c44c25c14247","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032590","Sarcophaga josephi","Animalia","Insecta","native","","","","","",NA,"species","Bellieriomima josephi","FALSE","FALSE","native","","","","Bellieriomima","josephi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"35dec07f-a285-49a7-aa62-742ce3bddd14","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038186","Sarcophaga krameri","Animalia","Insecta","native","","","","","",NA,"species","Seniorwhitea princeps","FALSE","FALSE","native","","","","Seniorwhitea","princeps",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4c72dd87-228d-4a0f-a41f-8f4b91b88606","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038187","Sarcophaga lini","Animalia","Insecta","native","","","","","",NA,"species","Myorhina lini","FALSE","FALSE","native","","","","Myorhina","lini",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1f28d994-f9d3-45c1-880b-ee70a5b6c9aa","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038188","Sarcophaga melanura","Animalia","Insecta","native","","","","","",NA,"species","Helicophagella melanura","FALSE","FALSE","native","","","","Helicophagella","melanura",NA,"","","",FALSE,TRUE,TRUE,TRUE
"c77e54f0-0096-4df6-b512-71aa78f50116","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038189","Sarcophaga membranocorporis","Animalia","Insecta","native","","","","","",NA,"species","Membranophalla membranocorporis","FALSE","FALSE","native","","","","Membranophalla","membranocorporis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"85fcba59-9ab8-48f5-868d-bde02d219e47","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032591","Sarcophaga misera","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga misera","FALSE","FALSE","native","","","","Parasarcophaga","misera",NA,"","","",FALSE,TRUE,TRUE,TRUE
"976f2845-9e98-4b8f-a4ab-62f1b71d1735","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038190","Sarcophaga nigribasicosta","Animalia","Insecta","native","","","","","",NA,"species","Dinemomyia nigribasicosta","FALSE","FALSE","native","","","","Dinemomyia","nigribasicosta",NA,"","","",FALSE,TRUE,TRUE,TRUE
"89c8c7b0-8d45-44fe-862b-920c875c2664","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038192","Sarcophaga ostindicae","Animalia","Insecta","native","","","","","",NA,"species","Fengia ostindicae","FALSE","FALSE","native","","","","Fengia","ostindicae",NA,"","","",FALSE,TRUE,TRUE,TRUE
"421622d4-b112-4fb0-ae8b-94340f22ba5e","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038193","Sarcophaga pattoni","Animalia","Insecta","native","","","","","",NA,"species","Lioproctia pattoni","FALSE","FALSE","native","","","","Lioproctia","pattoni",NA,"","","",FALSE,TRUE,TRUE,TRUE
"000ecdb8-04b3-4722-96ca-a8b39c06145b","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032592","Sarcophaga peregrina","Animalia","Insecta","native","","","","","",NA,"species","Boettcherisca peregrina","FALSE","FALSE","native","","","","Boettcherisca","peregrina",NA,"","","",FALSE,TRUE,TRUE,TRUE
"2061701a-6969-4f14-91ad-8623c56ec05f","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038194","Sarcophaga prosbaliina","Animalia","Insecta","native","","","","","",NA,"species","Parathyrsocnema prosballiina","FALSE","FALSE","native","","","","Parathyrsocnema","prosballiina",NA,"","","",FALSE,TRUE,TRUE,TRUE
"11b6fa1b-3b81-47c4-8964-d727cfef32c7","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032593","Sarcophaga ruficornis","Animalia","Insecta","native","","","","","",NA,"species","Liopygia ruficornis","FALSE","FALSE","native","","","","Liopygia","ruficornis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f188f9a8-7867-4ea5-a6f4-5695bf0a4bad","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038195","Sarcophaga schuetzei","Animalia","Insecta","native","","","","","",NA,"species","Kramerea schuetzei","FALSE","FALSE","native","","","","Kramerea","schuetzei",NA,"","","",FALSE,TRUE,TRUE,TRUE
"02f198c8-3792-47de-bac3-163a291cad59","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038196","Sarcophaga scopariiformes","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga scopariiformis","FALSE","FALSE","native","","","","Liosarcophaga","scopariiformis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"eccb53e6-1105-419e-8064-75f50c927f19","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032594","Sarcophaga sericea","Animalia","Insecta","native","","","","","",NA,"species","Parasarcophaga taenionota","FALSE","FALSE","native","","","","Parasarcophaga","taenionota",NA,"","","",FALSE,TRUE,TRUE,TRUE
"2905cb15-e4ca-40ac-9e72-5b41423c65c7","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0032595","Sarcophaga serrata","Animalia","Insecta","native","","","","","",NA,"species","Hosarcophaga serrata","FALSE","FALSE","native","","","","Hosarcophaga","serrata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"54d75cb7-0909-42b8-b0d9-833b02c981e2","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038197","Sarcophaga taiwanensis","Animalia","Insecta","native","","","","","",NA,"species","Johnstonimyia taiwanensis","FALSE","FALSE","native","","","","Johnstonimyia","taiwanensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"7ec32710-dec9-48b7-beee-ae9841b6b705","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038198","Sarcophaga tristylata","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga tristylata","FALSE","FALSE","native","","","","Liosarcophaga","tristylata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"79782ffc-7366-4c72-84b3-f1cdcec4f657","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038199","Sarcophaga tsengi","Animalia","Insecta","native","","","","","",NA,"species","Sugiyamamyia tsengi","FALSE","FALSE","native","","","","Sugiyamamyia","tsengi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"ab2c9f79-e769-4ce4-90e8-0ed9999b2ac4","species","3fc2cde3-26da-4515-bc12-c11998bd0b01","t0038200","Sarcophaga tuberosa","Animalia","Insecta","native","","","","","",NA,"species","Liosarcophaga tuberosa","FALSE","FALSE","native","","","","Liosarcophaga","tuberosa",NA,"","","",FALSE,TRUE,TRUE,TRUE
"c39bb5cb-5848-4700-89cf-eb775ba03843","species","b3070d75-42ed-49dc-926f-98bb5ae7da18","t0038231","Sarcotakaops arnaudiella","Animalia","Insecta","native","","","","","",NA,"species","Sarcophaga okazakii","FALSE","FALSE","native","","","","Sarcophaga","okazakii",NA,"","","",FALSE,TRUE,TRUE,TRUE
"07e5d6ee-cf0d-4048-933e-16a986180662","species","3979579f-ef1c-4caa-9d6b-02579e1e02d0","t0062461","Elephantomyia luculenta","Animalia","Insecta","native","","","","","",NA,"species","Elephantomyia (Elephantomyia) luculenta","FALSE","FALSE","native","","","","Elephantomyia","(Elephantomyia)","luculenta","","","",FALSE,TRUE,TRUE,TRUE
"8ce908ab-06eb-4702-b2d8-bfc6c1685c71","species","3979579f-ef1c-4caa-9d6b-02579e1e02d0","t0062462","Elephantomyia serotina","Animalia","Insecta","native","","","","","",NA,"species","Elephantomyia (Elephantomyia) serotina","FALSE","FALSE","native","","","","Elephantomyia","(Elephantomyia)","serotina","","","",FALSE,TRUE,TRUE,TRUE
"2c73d68e-6e62-4099-bbb6-91fb865fb5dd","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067429","Limnophlia excelsa","Animalia","Insecta","native","","","","","",NA,"species","Limnophila excelsa","FALSE","FALSE","native","","","","Limnophila","excelsa",NA,"","","",FALSE,TRUE,TRUE,TRUE
"36ec7cee-ff65-463b-af41-6d73e4ce0dd6","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067431","Limnophlia ferocia","Animalia","Insecta","native","","","","","",NA,"species","Limnophila ferocia","FALSE","FALSE","native","","","","Limnophila","ferocia",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3f8e6ff3-b6a7-4d99-a4cd-e8fca81a0d0a","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067438","Limnophlia platystyla","Animalia","Insecta","native","","","","","",NA,"species","Limnophila platystyla","FALSE","FALSE","native","","","","Limnophila","platystyla",NA,"","","",FALSE,TRUE,TRUE,TRUE
"5e2d93c4-f1dd-4317-a11f-6f1b47cbd5f3","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067439","Limnophlia rantaizana","Animalia","Insecta","native","","","","","",NA,"species","Limnophila rantaizana","FALSE","FALSE","native","","","","Limnophila","rantaizana",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3ea50080-70ec-4798-a6c9-f44cfd710312","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067434","Limnophlia inaequalis","Animalia","Insecta","native","","","","","",NA,"species","Limnophila inaequalis","FALSE","FALSE","native","","","","Limnophila","inaequalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"5ee67b19-6a0e-4a89-87dc-8b1a1653e072","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067435","Limnophlia nesonemoralis","Animalia","Insecta","native","","","","","",NA,"species","Limnophila nesonemoralis","FALSE","FALSE","native","","","","Limnophila","nesonemoralis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a797b0eb-f4b9-4344-81fd-eccd58390bed","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067428","Limnophlia dorsolineata","Animalia","Insecta","native","","","","","",NA,"species","Limnophila dorsolineata","FALSE","FALSE","native","","","","Limnophila","dorsolineata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"c2f44dca-5d0b-44eb-849b-3e47403ea3b3","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067432","Limnophlia formosa","Animalia","Insecta","native","","","","","",NA,"species","Limnophila formosa","FALSE","FALSE","native","","","","Limnophila","formosa",NA,"","","",FALSE,TRUE,TRUE,TRUE
"db14c173-6383-4f80-9259-6f24e7f97636","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067441","Limnophlia taiwanensis","Animalia","Insecta","native","","","","","",NA,"species","Limnophila taiwanensis","FALSE","FALSE","native","","","","Limnophila","taiwanensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"dd9537b3-3282-4297-a540-f7e4b8dd0b5d","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067430","Limnophlia fascipennis","Animalia","Insecta","native","","","","","",NA,"species","Limnophila fascipennis","FALSE","FALSE","native","","","","Limnophila","fascipennis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fa211335-ee95-4f39-aada-c88985868c72","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067433","Limnophlia harukonis","Animalia","Insecta","native","","","","","",NA,"species","Limnophila harukonis","FALSE","FALSE","native","","","","Limnophila","harukonis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"454838be-9924-468c-a5eb-86531de91e01","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067436","Limnophlia nigronitida","Animalia","Insecta","native","","","","","",NA,"species","Limnophila nigronitida","FALSE","FALSE","native","","","","Limnophila","nigronitida",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4f533a56-5d11-45d9-a644-95fb094fe905","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067437","Limnophlia oritropha","Animalia","Insecta","native","","","","","",NA,"species","Limnophila oritropha","FALSE","FALSE","native","","","","Limnophila","oritropha",NA,"","","",FALSE,TRUE,TRUE,TRUE
"d7465076-fa0f-4a3c-bf50-7c7fa6b41fe9","species","d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95","t0067440","Limnophlia serridentata","Animalia","Insecta","native","","","","","",NA,"species","Limnophila serridentata","FALSE","FALSE","native","","","","Limnophila","serridentata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3281eb02-c6d5-4c2a-ac76-b21a50fa277b","species","e9b37c93-b7eb-4bfb-b09f-92eacd6a542b","t0047488","Tipula ruformedia","Animalia","Insecta","native","","","","","",NA,"species","Tipula rufomedia","FALSE","FALSE","native","","","","Tipula","rufomedia",NA,"","","",FALSE,TRUE,TRUE,TRUE
"54f949a0-d2dc-4077-8fe3-e1c35c581783","species","c1ebe001-5606-4a0f-b0bc-09bba0eb5e38","t0046565","Tabanus sexcictus","Animalia","Insecta","native","","","","","",NA,"species","Tabanus sexcinctus","FALSE","FALSE","native","","","","Tabanus","sexcinctus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"86644044-f2b3-41f6-9c4b-2005408cdfe4","species","","t0083930","Phalacrotophora (Omapanta) quardrimaculata","Animalia","Insecta","native","","","","","",NA,"species","Phalacrotophora quadrimaculata","FALSE","FALSE","native","","","","Phalacrotophora","quadrimaculata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"45e2d73a-2c32-4a7f-b17a-c284615c4428","species","","t0083929","Phalacrotophora (Phalacrotophora) puncifrons","Animalia","Insecta","native","","","","","",NA,"species","Phalacrotophora punctifrons","FALSE","FALSE","native","","","","Phalacrotophora","punctifrons",NA,"","","",FALSE,TRUE,TRUE,TRUE
"aea48a10-d211-48bd-83f1-1e5b5279274f","species","20f10778-cd2c-46d9-b6d0-9003539c4ba3","t0040039","Stronglyophthalmyia immaculata","Animalia","Insecta","native","","","","","",NA,"species","Strongylophthalmyia immaculata","FALSE","FALSE","native","","","","Strongylophthalmyia","immaculata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1fd59c1b-1238-4d4c-a95a-8d4b753d9967","species","8d6d8102-f5ed-4b61-baf6-d8f528193516","t0057882","Baliga sagax","Animalia","Insecta","native","","","","","",NA,"species","Baliga brunneipennis","FALSE","FALSE","native","","","","Baliga","brunneipennis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"feb03584-a022-408d-8519-ce0326fb36c2","species","7b09dda0-a98f-4415-84fb-56808c67b0fb","t0080831","Myrmeleon formicalynx","Animalia","Insecta","native","","","","","",NA,"species","Myrmeleon wangi","TRUE","FALSE","native","","","","Myrmeleon","wangi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"205282bf-60e8-434b-b90b-5d56d6172a9c","species","3906b19b-c222-44c8-a0c7-db337ec6db10","t0064897","Gynacantha hyalina","Animalia","Insecta","native","","","","DD","",NA,"species","Gynacantha subinterrupta","FALSE","FALSE","native","LC","LC","","Gynacantha","subinterrupta",NA,"LC","LC","",FALSE,FALSE,FALSE,TRUE
"a9e969c3-90d1-438f-9cae-b4b13a7d7efb","species","d760d979-4934-4979-a276-1df08f19aa5c","t0035950","Planaeschna taiwana","Animalia","Insecta","native","true","","","LC","",NA,"species","Aeschnophlebia taiwana","TRUE","FALSE","native","","LC","","Aeschnophlebia","taiwana",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
"a6239ced-04e5-470d-93bc-f3059319a53d","species","d760d979-4934-4979-a276-1df08f19aa5c","t0098513","Planaeschna ishigakiana","Animalia","Insecta","native","","","","","",NA,"species","Aeschnophlebia ishigakiana","FALSE","FALSE","native","","NT","","Aeschnophlebia","ishigakiana",NA,"","NT","",FALSE,TRUE,FALSE,TRUE
"d94851ff-9abb-4814-8c76-e3a32b991513","species","d760d979-4934-4979-a276-1df08f19aa5c","t0098514","Planaeschna risi","Animalia","Insecta","native","","","","LC","",NA,"species","Aeschnophlebia risi","FALSE","FALSE","native","","LC","","Aeschnophlebia","risi",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
"1692bc52-21d4-4635-9f7c-3418a0cb9cb8","species","a738f507-f451-4766-a343-e80e7c1a28f5","t0036392","Polycanthagyna erythromelas","Animalia","Insecta","native","","","","LC","",NA,"species","Indaeschna erythromelas","FALSE","FALSE","native","","LC","","Indaeschna","erythromelas",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
"bde427d2-2374-4a6d-828f-e6f712f9c575","species","a738f507-f451-4766-a343-e80e7c1a28f5","t0036393","Polycanthagyna melanictera","Animalia","Insecta","native","","","","LC","",NA,"species","Indaeschna melanictera","FALSE","FALSE","native","","NT","","Indaeschna","melanictera",NA,"","NT","",FALSE,FALSE,FALSE,TRUE
"c1939d1a-bee6-4a8c-87ae-dafa2bba1f85","species","a738f507-f451-4766-a343-e80e7c1a28f5","t0036394","Polycanthagyna ornithocephala","Animalia","Insecta","native","","","","LC","",NA,"species","Indaeschna ornithocephala","FALSE","FALSE","native","","NT","","Indaeschna","ornithocephala",NA,"","NT","",FALSE,FALSE,FALSE,TRUE
"bbca84f0-ff9c-4c50-afe0-adad9b17ce28","species","504ede7f-e0ba-4bfc-ad7d-2d86fdff5590","t0071539","Anisogomphus koxingai","Animalia","Insecta","native","","","","LC","",NA,"species","Euthygomphus koxingai","FALSE","FALSE","native","","VU","","Euthygomphus","koxingai",NA,"","VU","",FALSE,FALSE,FALSE,TRUE
"1bd82e00-a7f8-432b-b9fd-3a979e2b7dec","species","b9e68500-550b-4003-8db5-724838ffe61c","t0078244","Chlorogomphus splendidus","Animalia","Insecta","native","","","","DD","",NA,"species","Chlorogomphus suzukii","FALSE","FALSE","native","","LC","","Chlorogomphus","suzukii",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
"120cf5a9-6994-4957-b698-c339dcb076dd","species","ecac7d02-3411-45f5-a179-8b663196ecd5","t0032518","Rhyothemis fuliginosa","Animalia","Insecta","native","","","","LC","",NA,"species","Rhyothemis regia","FALSE","FALSE","native","","LC","","Rhyothemis","regia",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
"f72c970e-717c-4598-9cda-0f5f60697d30","species","bfe89c3f-54b7-454e-b2de-3beb38c1053e","t0077062","Calicnemis eximia","Animalia","Insecta","native","","","","","",NA,"species","Calicnemia eximia","FALSE","FALSE","native","","","","Calicnemia","eximia",NA,"","","",FALSE,TRUE,TRUE,TRUE
"09d65873-e37e-4e45-98bc-2f9a617ffc12","species","ac4b3029-4fa1-4e37-8555-e7e981b75756","t0079260","Copera ciliata","Animalia","Insecta","native","","","","LC","",NA,"species","Pseudocopera ciliata","FALSE","FALSE","native","","LC","","Pseudocopera","ciliata",NA,"","LC","",FALSE,FALSE,FALSE,TRUE
