"new_simple_name","taxon_id","kingdom","class","new_iucn","new_protected","new_redlistTW"
"Rhynchotechum brevipedunculatum","t0055101","Plantae","Magnoliopsida",NA,NA,"LC"
"Rhynchotechum formosanum","t0055102","Plantae","Magnoliopsida",NA,NA,"NT"
"Ribes formosanum","t0055103","Plantae","Magnoliopsida",NA,NA,"LC"
"Rorippa cantoniensis","t0055109","Plantae","Magnoliopsida",NA,NA,"LC"
"Rorippa indica","t0055110","Plantae","Magnoliopsida",NA,NA,"LC"
"Rosa cymosa","t0055113","Plantae","Magnoliopsida",NA,NA,"VU"
"Rosa laevigata","t0055114","Plantae","Magnoliopsida",NA,NA,"EN"
"Rosa pricei","t0055115","Plantae","Magnoliopsida",NA,NA,"DD"
"Rosa sambucina","t0055117","Plantae","Magnoliopsida",NA,NA,"LC"
"Rosa transmorrisonensis","t0055119","Plantae","Magnoliopsida",NA,NA,"LC"
"Rotala hippuris","t0055121","Plantae","Magnoliopsida",NA,NA,"CR"
"Rotala taiwaniana","t0055125","Plantae","Magnoliopsida",NA,NA,"DD"
"Rotala wallichii","t0055126","Plantae","Magnoliopsida",NA,NA,"VU"
"Rourea minor","t0055128","Plantae","Magnoliopsida",NA,NA,"VU"
"Rubia lanceolata","t0055130","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubia linii","t0055131","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus fraxinifolius","t0055133","Plantae","Magnoliopsida",NA,NA,"NT"
"Rubus amphidasys","t0055134","Plantae","Magnoliopsida",NA,NA,"NT"
"Rubus buergeri","t0055135","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus corchorifolius","t0055136","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus flagelliflorus","t0055137","Plantae","Magnoliopsida",NA,NA,"CR"
"Rubus formosensis","t0055138","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus puyumaensis","t0055141","Plantae","Magnoliopsida",NA,NA,"DD"
"Rubus hui","t0055142","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus kawakamii","t0055143","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus lambertianus","t0055144","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus rosifolius","t0055145","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus liui","t0055146","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus mesogaeus","t0055147","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus incanus","t0055149","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus pectinellus","t0055150","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus pungens oldhamii","t0055152","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus ritozanensis","t0055153","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus rolfei","t0055154","Plantae","Magnoliopsida",NA,NA,"NT"
"Rubus rufus","t0055155","Plantae","Magnoliopsida",NA,NA,"NT"
"Rubus sumatranus","t0055156","Plantae","Magnoliopsida",NA,NA,"EN"
"Rubus swinhoei","t0055157","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus taiwanicolus","t0055159","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus trianthus","t0055160","Plantae","Magnoliopsida",NA,NA,"LC"
"Rubus wallichianus","t0055161","Plantae","Magnoliopsida",NA,NA,"LC"
"Ruellia prostrata","t0055162","Plantae","Magnoliopsida",NA,NA,"DD"
"Ruellia repens","t0055163","Plantae","Magnoliopsida",NA,NA,"LC"
"Rumex acetosa","t0055166","Plantae","Magnoliopsida",NA,NA,"LC"
"Rumex nipponicus","t0055171","Plantae","Magnoliopsida",NA,NA,"LC"
"Rungia taiwanensis","t0055174","Plantae","Magnoliopsida",NA,NA,"LC"
"Sabia swinhoei","t0055176","Plantae","Magnoliopsida",NA,NA,"LC"
"Sabia transarisanensis","t0055177","Plantae","Magnoliopsida",NA,NA,"LC"
"Saccolabiopsis viridiflora","t0055184","Plantae","Magnoliopsida",NA,NA,"EN"
"Sageretia randaiensis","t0055185","Plantae","Magnoliopsida",NA,NA,"LC"
"Sagina japonica","t0055186","Plantae","Magnoliopsida",NA,NA,"LC"
"Sagittaria guayanensis lappula","t0055189","Plantae","Magnoliopsida",NA,NA,"EN"
"Salix warburgii","t0055196","Plantae","Magnoliopsida",NA,NA,"LC"
"Salomonia ciliata","t0055197","Plantae","Magnoliopsida",NA,NA,"EN"
"Salvia arisanensis","t0055198","Plantae","Magnoliopsida",NA,NA,"LC"
"Salvia formosana","t0055202","Plantae","Magnoliopsida",NA,NA,"DD"
"Salvia hayatae","t0055203","Plantae","Magnoliopsida",NA,NA,"VU"
"Salvia japonica","t0055204","Plantae","Magnoliopsida",NA,NA,"LC"
"Salvia keitaoensis","t0055205","Plantae","Magnoliopsida",NA,NA,"LC"
"Salvia plebeia","t0055210","Plantae","Magnoliopsida",NA,NA,"LC"
"Salvia scapiformis","t0055211","Plantae","Magnoliopsida",NA,NA,"LC"
"Salvia tashiroi","t0055213","Plantae","Magnoliopsida",NA,NA,"EN"
"Sambucus chinensis","t0055215","Plantae","Magnoliopsida",NA,NA,"LC"
"Sanicula lamelligera","t0055221","Plantae","Magnoliopsida",NA,NA,"LC"
"Sanicula petagnioides","t0055222","Plantae","Magnoliopsida",NA,NA,"LC"
"Saussurea glandulosa","t0055231","Plantae","Magnoliopsida",NA,NA,"VU"
"Saussurea japonica","t0055232","Plantae","Magnoliopsida",NA,NA,"DD"
"Saussurea kanzanensis","t0055233","Plantae","Magnoliopsida",NA,NA,"VU"
"Saussurea kiraisiensis","t0055234","Plantae","Magnoliopsida",NA,NA,"VU"
"Scabiosa lacerifolia","t0055237","Plantae","Magnoliopsida",NA,NA,"LC"
"Scaevola hainanensis","t0055239","Plantae","Magnoliopsida",NA,NA,"CR"
"Scaevola taccada","t0055240","Plantae","Magnoliopsida",NA,NA,"LC"
"Schisandra arisanensis","t0055243","Plantae","Magnoliopsida",NA,NA,"LC"
"Schizostachyum diffusum","t0055248","Plantae","Magnoliopsida",NA,NA,"LC"
"Schoenoplectiella multiseta","t0055249","Plantae","Magnoliopsida",NA,NA,"NT"
"Schoenoplectiella juncoides","t0055250","Plantae","Magnoliopsida",NA,NA,"LC"
"Schoenoplectiella wallichii","t0055253","Plantae","Magnoliopsida",NA,NA,"NT"
"Schoenorchis vanoverberghii","t0055254","Plantae","Magnoliopsida",NA,NA,"VU"
"Schoenus apogon","t0055255","Plantae","Magnoliopsida",NA,NA,"DD"
"Sciaphila arfakiana","t0055258","Plantae","Magnoliopsida",NA,NA,"EN"
"Sciaphila maculata","t0055259","Plantae","Magnoliopsida",NA,NA,"EN"
"Sciaphila ramosa","t0055260","Plantae","Magnoliopsida",NA,NA,"EN"
"Sciaphila secundiflora","t0055261","Plantae","Magnoliopsida",NA,NA,"EN"
"Scirpus hainanensis","t0055262","Plantae","Magnoliopsida",NA,NA,"VU"
"Scirpus ternatanus","t0055263","Plantae","Magnoliopsida",NA,NA,"LC"
"Scrophularia yoshimurae","t0055277","Plantae","Magnoliopsida",NA,NA,"LC"
"Scutellaria barbata","t0055278","Plantae","Magnoliopsida",NA,NA,"LC"
"Scutellaria hsiehii","t0055279","Plantae","Magnoliopsida",NA,NA,"NT"
"Scutellaria indica","t0055280","Plantae","Magnoliopsida",NA,NA,"LC"
"Scutellaria taiwanensis","t0055282","Plantae","Magnoliopsida",NA,NA,"VU"
"Scutellaria tashiroi","t0055283","Plantae","Magnoliopsida",NA,NA,"VU"
"Sedum actinocarpum","t0055286","Plantae","Magnoliopsida",NA,NA,"LC"
"Sedum cryptomerioides","t0055288","Plantae","Magnoliopsida",NA,NA,"DD"
"Sedum drymarioides","t0055289","Plantae","Magnoliopsida",NA,NA,"VU"
"Sedum erythrospermum","t0055291","Plantae","Magnoliopsida",NA,NA,"LC"
"Sedum formosanum","t0055292","Plantae","Magnoliopsida",NA,NA,"LC"
"Sedum microsepalum","t0055295","Plantae","Magnoliopsida",NA,NA,"VU"
"Sedum morrisonense","t0055296","Plantae","Magnoliopsida",NA,NA,"LC"
"Sedum nokoense","t0055297","Plantae","Magnoliopsida",NA,NA,"EN"
"Sedum parvisepalum","t0055298","Plantae","Magnoliopsida",NA,NA,"DD"
"Sedum sekiteiense","t0055300","Plantae","Magnoliopsida",NA,NA,"VU"
"Sedum japonicum oryzifolium","t0055303","Plantae","Magnoliopsida",NA,NA,"NT"
"Senecio crataegifolius","t0055308","Plantae","Magnoliopsida",NA,NA,"VU"
"Senecio kuanshanensis","t0055310","Plantae","Magnoliopsida",NA,NA,"EN"
"Senecio morrisonensis","t0055311","Plantae","Magnoliopsida",NA,NA,"LC"
"Senecio taitungensis","t0055312","Plantae","Magnoliopsida",NA,NA,"LC"
"Senecio tarokoensis","t0055313","Plantae","Magnoliopsida",NA,NA,"EN"
"Buchozia japonica","t0055316","Plantae","Magnoliopsida",NA,NA,"NT"
"Setaria faberi","t0055323","Plantae","Magnoliopsida",NA,NA,"NT"
"Setaria palmifolia","t0055325","Plantae","Magnoliopsida",NA,NA,"LC"
"Setaria plicata","t0055326","Plantae","Magnoliopsida",NA,NA,"LC"
"Setaria pumila","t0055327","Plantae","Magnoliopsida",NA,NA,"LC"
"Setaria viridis","t0055330","Plantae","Magnoliopsida",NA,NA,"LC"
"Sibbaldia procumbens","t0055332","Plantae","Magnoliopsida",NA,NA,"LC"
"Sida acuta","t0055334","Plantae","Magnoliopsida",NA,NA,"LC"
"Sida cordifolia","t0055335","Plantae","Magnoliopsida",NA,NA,"LC"
"Sida javensis","t0055336","Plantae","Magnoliopsida",NA,NA,"DD"
"Sida mysorensis","t0055337","Plantae","Magnoliopsida",NA,NA,"LC"
"Silene morii","t0055346","Plantae","Magnoliopsida",NA,NA,"LC"
"Silene morrisonmontana","t0055347","Plantae","Magnoliopsida",NA,NA,"VU"
"Silene morrisonmontana glabella","t0055348","Plantae","Magnoliopsida",NA,NA,"VU"
"Siphonostegia chinensis","t0055350","Plantae","Magnoliopsida",NA,NA,"EN"
"Skimmia arisanensis","t0055357","Plantae","Magnoliopsida",NA,NA,"LC"
"Sloanea formosana","t0055358","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax arisanensis","t0055360","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax bockii","t0055361","Plantae","Magnoliopsida",NA,NA,"DD"
"Smilax china","t0055362","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax corbularia","t0055363","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax discotis","t0055364","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax glabra","t0055365","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax hayatae","t0055367","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax horridiramula","t0055368","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax lanceifolia","t0055369","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax luei","t0055370","Plantae","Magnoliopsida",NA,NA,"VU"
"Smilax menispermoidea","t0055371","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax nantoensis","t0055372","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax nipponica","t0055373","Plantae","Magnoliopsida",NA,NA,"VU"
"Smilax ocreata","t0055374","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax riparia","t0055376","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax sieboldii","t0055377","Plantae","Magnoliopsida",NA,NA,"LC"
"Smithia ciliata","t0055379","Plantae","Magnoliopsida",NA,NA,"LC"
"Solanum lyratum","t0055385","Plantae","Magnoliopsida",NA,NA,"LC"
"Solanum pittosporifolium","t0055390","Plantae","Magnoliopsida",NA,NA,"LC"
"Solena amplexicaulis","t0055396","Plantae","Magnoliopsida",NA,NA,"LC"
"Sonchus arvensis","t0055400","Plantae","Magnoliopsida",NA,NA,"LC"
"Sonerila erecta","t0055403","Plantae","Magnoliopsida",NA,NA,"EN"
"Sorghum nitidum","t0055407","Plantae","Magnoliopsida",NA,NA,"LC"
"Spathoglottis plicata","t0055414","Plantae","Magnoliopsida",NA,NA,"CR"
"Spermacoce pusilla","t0055423","Plantae","Magnoliopsida",NA,NA,"LC"
"Spermacoce verticillata","t0055424","Plantae","Magnoliopsida",NA,NA,"LC"
"Sphaerocaryum malaccense","t0055426","Plantae","Magnoliopsida",NA,NA,"LC"
"Spinifex littoreus","t0055430","Plantae","Magnoliopsida",NA,NA,"LC"
"Spiraea formosana","t0055432","Plantae","Magnoliopsida",NA,NA,"LC"
"Spiraea hayatana","t0055433","Plantae","Magnoliopsida",NA,NA,"LC"
"Spiraea morrisonicola","t0055434","Plantae","Magnoliopsida",NA,NA,"LC"
"Spiraea tarokoensis","t0055435","Plantae","Magnoliopsida",NA,NA,"VU"
"Spiranthes × hongkongensis","t0055436","Plantae","Magnoliopsida",NA,NA,"NT"
"Spiranthes nivea","t0055437","Plantae","Magnoliopsida",NA,NA,"NT"
"Spodiopogon tainanensis","t0055441","Plantae","Magnoliopsida",NA,NA,"LC"
"Sporobolus hancei","t0055443","Plantae","Magnoliopsida",NA,NA,"VU"
"Stachys oblongifolia","t0055447","Plantae","Magnoliopsida",NA,NA,"LC"
"Stauntonia obovata","t0055451","Plantae","Magnoliopsida",NA,NA,"LC"
"Stauntonia purpurea","t0055453","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichoglottis luchuensis","t0055454","Plantae","Magnoliopsida",NA,NA,"LC"
"Nubelaria arisanensis","t0055456","Plantae","Magnoliopsida",NA,NA,"LC"
"Stellaria media","t0055457","Plantae","Magnoliopsida",NA,NA,"LC"
"Stemona tuberosa","t0055459","Plantae","Magnoliopsida",NA,NA,"LC"
"Stephania cephalantha","t0055461","Plantae","Magnoliopsida",NA,NA,"LC"
"Stephania merrillii","t0055462","Plantae","Magnoliopsida",NA,NA,"LC"
"Stereosandra javanica","t0055465","Plantae","Magnoliopsida",NA,NA,"EN"
"Stimpsonia chamaedryoides","t0055468","Plantae","Magnoliopsida",NA,NA,"EN"
"Striga lutea","t0055470","Plantae","Magnoliopsida",NA,NA,"EN"
"Striga masuria","t0055471","Plantae","Magnoliopsida",NA,NA,"EN"
"Strobilanthes lanyuensis","t0055473","Plantae","Magnoliopsida",NA,NA,"EN"
"Strobilanthes rankanensis","t0055474","Plantae","Magnoliopsida",NA,NA,"LC"
"Strobilanthes wallichii","t0055475","Plantae","Magnoliopsida",NA,NA,"LC"
"Suzukia luchuensis","t0055484","Plantae","Magnoliopsida",NA,NA,"VU"
"Suzukia shikikunensis","t0055485","Plantae","Magnoliopsida",NA,NA,"LC"
"Swertia arisanensis","t0055486","Plantae","Magnoliopsida",NA,NA,"VU"
"Swertia shintenensis","t0055488","Plantae","Magnoliopsida",NA,NA,"NT"
"Swertia tozanensis","t0055489","Plantae","Magnoliopsida",NA,NA,"VU"
"Symplocos arisanensis","t0055494","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos caudata","t0055495","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos congesta","t0055496","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos decora","t0055497","Plantae","Magnoliopsida",NA,NA,"VU"
"Symplocos eriostroma","t0055498","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos konishii","t0055502","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos koshunensis","t0055503","Plantae","Magnoliopsida",NA,NA,"EN"
"Symplocos migoi","t0055504","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos macrostroma","t0055505","Plantae","Magnoliopsida",NA,NA,"DD"
"Symplocos modesta","t0055507","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos morrisonicola","t0055508","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos nokoensis","t0055509","Plantae","Magnoliopsida",NA,NA,"VU"
"Symplocos sasakii","t0055510","Plantae","Magnoliopsida",NA,NA,"VU"
"Symplocos setchuensis","t0055511","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos stellaris","t0055513","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos theophrastifolia","t0055514","Plantae","Magnoliopsida",NA,NA,"LC"
"Syzygium euphlebium","t0055524","Plantae","Magnoliopsida",NA,NA,"DD"
"Syzygium formosanum","t0055525","Plantae","Magnoliopsida",NA,NA,"LC"
"Syzygium taiwanicum","t0055532","Plantae","Magnoliopsida",NA,NA,"VU"
"Tabernaemontana subglobosa","t0055536","Plantae","Magnoliopsida",NA,NA,"NT"
"Taeniophyllum complanatum","t0055538","Plantae","Magnoliopsida",NA,NA,"NT"
"Taeniophyllum glandulosum","t0055539","Plantae","Magnoliopsida",NA,NA,"NT"
"Taeniophyllum taiwanense","t0055540","Plantae","Magnoliopsida",NA,NA,"DD"
"Tainia caterva","t0055544","Plantae","Magnoliopsida",NA,NA,"DD"
"Tainia dunnii","t0055545","Plantae","Magnoliopsida",NA,NA,"LC"
"Tainia hualienia","t0055546","Plantae","Magnoliopsida",NA,NA,"DD"
"Tainia latifolia","t0055547","Plantae","Magnoliopsida",NA,NA,"VU"
"Ania penangiana","t0055548","Plantae","Magnoliopsida",NA,NA,"NT"
"Taraxacum formosanum","t0055553","Plantae","Magnoliopsida",NA,NA,"EN"
"Tarenna zeylanica","t0055556","Plantae","Magnoliopsida",NA,NA,"LC"
"Taxillus pseudochinensis","t0055557","Plantae","Magnoliopsida",NA,NA,"VU"
"Taxillus tsaii","t0055558","Plantae","Magnoliopsida",NA,NA,"LC"
"Tectaria rockii","t0055561","Plantae","Polypodiopsida",NA,NA,"DD"
"Telosma pallida","t0055563","Plantae","Magnoliopsida",NA,NA,"CR"
"Tephroseris kirilowii","t0055564","Plantae","Magnoliopsida",NA,NA,"RE"
"Tephroseris taitoensis","t0055565","Plantae","Magnoliopsida",NA,NA,"DD"
"Tephrosia obovata","t0055568","Plantae","Magnoliopsida",NA,NA,"LC"
"Tetragonia tetragonoides","t0055572","Plantae","Magnoliopsida",NA,NA,"LC"
"Tetrastigma alatum","t0055573","Plantae","Magnoliopsida",NA,NA,"LC"
"Tetrastigma formosanum","t0055574","Plantae","Magnoliopsida",NA,NA,"LC"
"Teucrium bidentatum","t0055575","Plantae","Magnoliopsida",NA,NA,"LC"
"Teucrium taiwanianum","t0055576","Plantae","Magnoliopsida",NA,NA,"VU"
"Teucrium viscidum","t0055577","Plantae","Magnoliopsida",NA,NA,"LC"
"Thalictrum urbaini urbaini","t0055580","Plantae","Magnoliopsida",NA,NA,"LC"
"Thalictrum myriophyllum","t0055581","Plantae","Magnoliopsida",NA,NA,"VU"
"Thalictrum rubescens","t0055583","Plantae","Magnoliopsida",NA,NA,"VU"
"Thalictrum sessile","t0055584","Plantae","Magnoliopsida",NA,NA,"NT"
"Thalictrum urbaini","t0055585","Plantae","Magnoliopsida",NA,NA,"LC"
"Mnesithea laevis cochinchinensis","t0055586","Plantae","Magnoliopsida",NA,NA,"LC"
"Thelasis pygmaea","t0055587","Plantae","Magnoliopsida",NA,NA,"EN"
"Thesium chinense","t0055590","Plantae","Magnoliopsida",NA,NA,"VU"
"Thismia huangii","t0055591","Plantae","Magnoliopsida",NA,NA,"NT"
"Thismia taiwanensis","t0055592","Plantae","Magnoliopsida",NA,NA,"CR"
"Thladiantha nudiflora","t0055593","Plantae","Magnoliopsida",NA,NA,"LC"
"Thladiantha punctata","t0055594","Plantae","Magnoliopsida",NA,NA,"LC"
"Thrixspermum annamense","t0055596","Plantae","Magnoliopsida",NA,NA,"EN"
"Thrixspermum eximium","t0055597","Plantae","Magnoliopsida",NA,NA,"EN"
"Thrixspermum fantasticum","t0055598","Plantae","Magnoliopsida",NA,NA,"NT"
"Thrixspermum formosanum","t0055599","Plantae","Magnoliopsida",NA,NA,"LC"
"Thrixspermum pygmaeum","t0055600","Plantae","Magnoliopsida",NA,NA,"NT"
"Thrixspermum merguense","t0055601","Plantae","Magnoliopsida",NA,NA,"EN"
"Thrixspermum pensile","t0055602","Plantae","Magnoliopsida",NA,NA,"VU"
"Thrixspermum saruwatarii","t0055603","Plantae","Magnoliopsida",NA,NA,"LC"
"Thrixspermum subulatum","t0055604","Plantae","Magnoliopsida",NA,NA,"VU"
"Thuarea involuta","t0055605","Plantae","Magnoliopsida",NA,NA,"LC"
"Thyrocarpus sampsonii","t0055610","Plantae","Magnoliopsida",NA,NA,"LC"
"Thysanolaena latifolia","t0055612","Plantae","Magnoliopsida",NA,NA,"LC"
"Thysanotus chinensis","t0055613","Plantae","Magnoliopsida",NA,NA,"CR"
"Tiarella polyphylla","t0055614","Plantae","Magnoliopsida",NA,NA,"VU"
"Tipularia cunninghamii","t0055617","Plantae","Magnoliopsida",NA,NA,"NT"
"Tipularia odorata","t0055618","Plantae","Magnoliopsida",NA,NA,"NT"
"Titanotrichum oldhamii","t0055619","Plantae","Magnoliopsida",NA,NA,"LC"
"Toddalia asiatica","t0055620","Plantae","Magnoliopsida",NA,NA,"LC"
"Torilis scabra","t0055626","Plantae","Magnoliopsida",NA,NA,"LC"
"Trachelospermum jasminoides","t0055629","Plantae","Magnoliopsida",NA,NA,"LC"
"Trachelospermum lanyuense","t0055631","Plantae","Magnoliopsida",NA,NA,"LC"
"Trachelospermum gracilipes","t0055632","Plantae","Magnoliopsida",NA,NA,"LC"
"Trapa natans bispinosa","t0055638","Plantae","Magnoliopsida",NA,NA,"DD"
"Trapa natans japonica","t0055639","Plantae","Magnoliopsida",NA,NA,"DD"
"Tribulus taiwanense","t0055644","Plantae","Magnoliopsida",NA,NA,"NT"
"Trichodesma calycosum","t0055646","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichoglottis rosea","t0055647","Plantae","Magnoliopsida",NA,NA,"NT"
"Trichosanthes homophylla","t0055650","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichosanthes rosthornii","t0055651","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichosanthes laceribractea","t0055652","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichosanthes ovigera","t0055653","Plantae","Magnoliopsida",NA,NA,"LC"
"Trichosanthes quinquangulata","t0055654","Plantae","Magnoliopsida",NA,NA,"VU"
"Tricyrtis ravenii","t0055655","Plantae","Magnoliopsida",NA,NA,"LC"
"Tricyrtis suzukii","t0055656","Plantae","Magnoliopsida",NA,NA,"VU"
"Trigonotis formosana","t0055663","Plantae","Magnoliopsida",NA,NA,"LC"
"Trigonotis nankotaizanensis","t0055664","Plantae","Magnoliopsida",NA,NA,"NT"
"Triplostegia glandulifera","t0055668","Plantae","Magnoliopsida",NA,NA,"LC"
"Tripogon chinensis","t0055669","Plantae","Magnoliopsida",NA,NA,"CR"
"Tripterospermum cordifolium","t0055672","Plantae","Magnoliopsida",NA,NA,"VU"
"Tripterospermum hualienense","t0055673","Plantae","Magnoliopsida",NA,NA,"VU"
"Tripterospermum microphyllum","t0055674","Plantae","Magnoliopsida",NA,NA,"NT"
"Tripterospermum taiwanense","t0055675","Plantae","Magnoliopsida",NA,NA,"LC"
"Tristellateia australasiae","t0055678","Plantae","Magnoliopsida",NA,NA,"EN"
"Triumfetta rhomboidea","t0055680","Plantae","Magnoliopsida",NA,NA,"LC"
"Triumfetta pilosa","t0055681","Plantae","Magnoliopsida",NA,NA,"LC"
"Triumfetta tomentosa","t0055683","Plantae","Magnoliopsida",NA,NA,"LC"
"Trochodendron aralioides","t0055684","Plantae","Magnoliopsida",NA,NA,"LC"
"Trollius taihasenzanensis","t0055685","Plantae","Magnoliopsida",NA,NA,"VU"
"Tropidia curculigoides","t0055689","Plantae","Magnoliopsida",NA,NA,"LC"
"Tropidia namasiae","t0055690","Plantae","Magnoliopsida",NA,NA,"CR"
"Tsuga chinensis formosana","t0055692","Plantae","Pinopsida",NA,NA,"LC"
"Tuberolabium kotoense","t0055693","Plantae","Magnoliopsida",NA,NA,"VU"
"Staphylea formosana","t0055696","Plantae","Magnoliopsida",NA,NA,"LC"
"Staphylea ovalifolia","t0055697","Plantae","Magnoliopsida",NA,NA,"NT"
"Staphylea ternata","t0055698","Plantae","Magnoliopsida",NA,NA,"LC"
"Typhonium blumei","t0055701","Plantae","Magnoliopsida",NA,NA,"LC"
"Ulmus uyematsui","t0055704","Plantae","Magnoliopsida",NA,NA,"LC"
"Uncaria hirsuta","t0055705","Plantae","Magnoliopsida",NA,NA,"LC"
"Uraria crinita","t0055706","Plantae","Magnoliopsida",NA,NA,"LC"
"Uraria lagopodioides","t0055707","Plantae","Magnoliopsida",NA,NA,"LC"
"Uraria neglecta","t0055708","Plantae","Magnoliopsida",NA,NA,"EN"
"Urena procumbens","t0055711","Plantae","Magnoliopsida",NA,NA,"LC"
"Urochloa glumaris","t0055712","Plantae","Magnoliopsida",NA,NA,"NT"
"Urtica taiwaniana","t0055713","Plantae","Magnoliopsida",NA,NA,"LC"
"Urtica thunbergiana","t0055714","Plantae","Magnoliopsida",NA,NA,"LC"
"Utricularia caerulea","t0055718","Plantae","Magnoliopsida",NA,NA,"CR"
"Vaccinium emarginatum","t0055731","Plantae","Magnoliopsida",NA,NA,"LC"
"Vaccinium merrillianum","t0055732","Plantae","Magnoliopsida",NA,NA,"LC"
"Vaccinium randaiense","t0055733","Plantae","Magnoliopsida",NA,NA,"LC"
"Valeriana fauriei","t0055734","Plantae","Magnoliopsida",NA,NA,"LC"
"Valeriana flaccidissima","t0055735","Plantae","Magnoliopsida",NA,NA,"LC"
"Valeriana kawakamii","t0055736","Plantae","Magnoliopsida",NA,NA,"LC"
"Dianella ensifolia","t0057208","Plantae","Magnoliopsida",NA,NA,"LC"
"Dichrocephala integrifolia","t0057214","Plantae","Magnoliopsida",NA,NA,"LC"
"Didymoplexis pallens pallens","t0057245","Plantae","Magnoliopsida",NA,NA,"LC"
"Crepidium ophrydis","t0057246","Plantae","Magnoliopsida",NA,NA,"LC"
"Dioscorea esculenta","t0057249","Plantae","Magnoliopsida",NA,NA,"LC"
"Dioscorea esculenta spinosa","t0057250","Plantae","Magnoliopsida",NA,NA,"LC"
"Dioscorea japonica japonica","t0057251","Plantae","Magnoliopsida",NA,NA,"LC"
"Diospyros blancoi","t0057252","Plantae","Magnoliopsida",NA,NA,"NT"
"Diplazium donianum","t0057255","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplazium donianum donianum","t0057257","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplazium esculentum esculentum","t0057259","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplazium virescens conterminum","t0057261","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplazium virescens taiwanense","t0057262","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplocyclos palmatus","t0057263","Plantae","Magnoliopsida",NA,NA,"LC"
"Disporopsis fuscopicta arisanensis","t0057269","Plantae","Magnoliopsida",NA,NA,"LC"
"Disporum shimadae","t0057270","Plantae","Magnoliopsida",NA,NA,"LC"
"Distimake quinatus","t0057279","Plantae","Magnoliopsida",NA,NA,"DD"
"Dracaena angustifolia","t0057287","Plantae","Magnoliopsida",NA,NA,"VU"
"Drosera burmannii","t0057289","Plantae","Magnoliopsida",NA,NA,"VU"
"Dryopteris decipiens diplazioides","t0057290","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris wallichiana","t0057291","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris wallichiana pachyphylla","t0057292","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris wallichiana wallichiana","t0057293","Plantae","Polypodiopsida",NA,NA,"LC"
"Dysolobium pilosum","t0057300","Plantae","Magnoliopsida",NA,NA,"NT"
"Elatostema cyrtandrifolium","t0057311","Plantae","Magnoliopsida",NA,NA,"LC"
"Elatostema parvum","t0057312","Plantae","Magnoliopsida",NA,NA,"LC"
